Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
5,19,7,0,100,14.1,3.3,94.767,14.75,4950.096,4557.307
5,19,8,6,178,14.6,3.6,172.882,17.188,8924.985,8443.03
5,19,9,74,344,15.5,3.6,391.267,23.24,19633.99,18861.406
5,19,10,308,404,16.3,3.6,684.782,31.053,33131.52,31887.902
5,19,11,704,307,17.2,3.6,1012.363,39.66,46967.84,45120.141
5,19,12,598,352,16.9,4.1,974.877,38.291,45546.816,43766.813
5,19,13,490,376,16.5,4.6,873.276,34.646,41541.387,39945.23
5,19,14,367,383,16.2,5.1,716.092,30.11,34801.477,33491.461
5,19,15,386,296,16.3,5.3,584.545,27.177,28702.596,27626.41
5,19,16,335,235,16.4,5.5,417.786,23.759,20584.279,19782.354
5,19,17,275,150,16.5,5.7,236.427,20.167,11364.696,10822.997
5,19,18,43,73,15.6,3.8,71.455,16.181,3582.248,3217.801
5,19,19,0,6,14.7,1.9,5.674,13.086,298.575,0
5,19,20,0,0,13.8,0,0,13.8,0,0
5,19,21,0,0,13.2,0.3,0,13.2,0,0
5,19,22,0,0,12.6,0.7,0,12.6,0,0
5,19,23,0,0,12,1,0,12,0,0
5,20,0,0,0,11.6,1.4,0,11.6,0,0
5,20,1,0,0,11.2,1.7,0,11.2,0,0
5,20,2,0,0,10.8,2.1,0,10.8,0,0
5,20,3,0,0,10.4,2.3,0,10.4,0,0
5,20,4,0,0,10.1,2.4,0,10.1,0,0
5,20,5,0,11,9.7,2.6,10.416,8.052,560.417,254.329
5,20,6,198,84,11.3,2.1,95.005,11.915,4436.773,4054.761
5,20,7,515,123,12.9,1.5,292.404,19.815,13636.392,13035.633
5,20,8,718,126,14.5,1,528.089,30.389,24903.377,23960.799
5,20,9,654,200,15.4,1.9,694.381,34.014,32923.434,31687.965
5,20,10,487,343,16.4,2.7,787.132,35.763,37206.156,35797.391
5,20,11,361,441,17.3,3.6,806.447,35.537,38194.762,36744.324
5,20,12,178,474,17.4,3.4,661.508,32.823,31753.205,30563.041
5,20,13,33,444,17.4,3.3,474.542,28.425,23267.215,22379.326
5,20,14,7,292,17.5,3.1,287.614,23.941,14403.622,13782.169
5,20,15,5,266,17.1,2.6,258.965,22.728,13041.249,12456.281
5,20,16,17,206,16.6,2,205.746,21.21,10417.442,9899.394
5,20,17,7,138,16.2,1.5,132.644,18.894,6782.351,6349.718
5,20,18,0,46,15.5,1.3,43.659,15.215,2275.765,1937.267
5,20,19,0,3,14.9,1.2,2.835,12.849,149.325,0
5,20,20,0,0,14.2,1,0,14.2,0,0
5,20,21,0,0,14.1,0.7,0,14.1,0,0
5,20,22,0,0,13.9,0.3,0,13.9,0,0
5,20,23,0,0,13.8,0,0,13.8,0,0
5,21,0,0,0,13.5,0.3,0,13.5,0,0
5,21,1,0,0,13.3,0.7,0,13.3,0,0
5,21,2,0,0,13,1,0,13,0,0
5,21,3,0,0,12.6,0.7,0,12.6,0,0
5,21,4,0,0,12.3,0.3,0,12.3,0,0
5,21,5,0,5,11.9,0,4.727,8.01,254.365,0
5,21,6,0,50,13,0.3,47.291,11.611,2504.959,2161.989
5,21,7,0,122,14.2,0.7,115.339,15.954,5992.13,5576.946
5,21,8,6,180,15.3,1,174.752,19.268,8936.57,8454.341
5,21,9,20,342,16.2,1.9,344.032,24.366,17188.586,16488.844
5,21,10,180,409,17.2,2.7,569.824,30.476,27652.096,26613.779
5,21,11,488,319,18.1,3.6,813.13,36.002,38421.777,36961.684
5,21,12,314,467,18.1,3.9,798.692,35.718,37796.711,36363.129
5,21,13,272,459,18,4.3,737.961,33.718,35266.09,33937.285
5,21,14,212,435,18,4.6,624.577,30.721,30272.48,29138.385
5,21,15,360,318,17.8,5.3,586.996,28.597,28638.439,27564.586
5,21,16,514,186,17.5,6,473.188,25.446,22991.162,22112.33
5,21,17,548,109,17.3,6.7,293.544,21.601,13513.186,12915.714
5,21,18,114,77,16.4,4.5,81.873,17.239,3892.752,3521.976
5,21,19,0,7,15.6,2.2,6.621,14.135,346.793,44.609
5,21,20,0,0,14.7,0,0,14.7,0,0
5,21,21,0,0,14.4,1.5,0,14.4,0,0
5,21,22,0,0,14,3.1,0,14,0,0
5,21,23,0,0,13.7,4.6,0,13.7,0,0
5,22,0,0,0,13.1,3.2,0,13.1,0,0
5,22,1,0,0,12.6,1.9,0,12.6,0,0
5,22,2,0,0,12,0.5,0,12,0,0
5,22,3,0,0,12,0.5,0,12,0,0
5,22,4,0,0,12,0.5,0,12,0,0
5,22,5,0,11,12,0.5,10.416,9.36,557.197,251.168
5,22,6,154,85,12.9,1.7,91.51,13.462,4349.994,3969.787
5,22,7,344,146,13.7,2.9,255.535,18.493,12258.856,11694.306
5,22,8,359,223,14.6,4.1,418.683,22.762,20697.662,19892.197
5,22,9,491,267,15.6,3.9,637.412,29.014,31000.709,29839.215
5,22,10,618,284,16.7,3.8,844.402,35.126,40031.879,38502.34
5,22,11,841,185,17.7,3.6,1017.764,40.588,46995.965,45146.914
5,22,12,911,128,16.2,3.8,1049.678,39.761,48679.973,46748.988
5,22,13,911,120,14.8,3.9,1014.322,37.535,47561.828,45685.445
5,22,14,867,134,13.3,4.1,908.07,33.425,43398.199,41718.094
